kind,label,block_index,measurement_index,coeff_norm_mean,proj_norm_mean,relative_proj_mean,max_coeff_mean
dual,Donald Trump,8,1,52.35240936279297,52.35240936279297,0.5486558675765991,0.4081326723098755
dual,Donald Trump,8,2,49.360740661621094,49.360740661621094,0.5403544902801514,0.3798046112060547
dual,Donald Trump,8,3,48.01003646850586,48.010040283203125,0.5385342836380005,0.36871203780174255
dual,Donald Trump,8,4,71.01083374023438,71.01083374023438,0.5530470013618469,0.49644607305526733
dual,Donald Trump,8,5,53.874000549316406,53.87400436401367,0.5481428503990173,0.3936692178249359
dual,Donald Trump,8,6,50.668670654296875,50.668670654296875,0.5403422117233276,0.3632819354534149
dual,Donald Trump,8,7,49.49702072143555,49.49702072143555,0.5446231365203857,0.3625656068325043
dual,Donald Trump,8,8,70.07052612304688,70.07051849365234,0.552639901638031,0.49621737003326416
dual,Donald Trump,8,9,51.53310775756836,51.53310775756836,0.5484461784362793,0.4025248885154724
dual,Donald Trump,8,10,47.90220260620117,47.90220260620117,0.5316570401191711,0.3631342053413391
dual,Donald Trump,8,11,46.571624755859375,46.571624755859375,0.5328783988952637,0.34905076026916504
dual,Donald Trump,8,12,70.94538879394531,70.94538116455078,0.5579501390457153,0.5025148391723633
dual,Donald Trump,8,13,53.3585205078125,53.3585205078125,0.5430998802185059,0.4091736674308777
dual,Donald Trump,8,14,50.69868087768555,50.69868087768555,0.5442356467247009,0.36924153566360474
dual,Donald Trump,8,15,49.93646240234375,49.93646240234375,0.5484269857406616,0.36564862728118896
dual,Donald Trump,8,16,71.5105209350586,71.5105209350586,0.5596628189086914,0.5018538236618042
dual,Donald Trump,8,17,54.69443893432617,54.69443893432617,0.5680630207061768,0.42377156019210815
dual,Donald Trump,8,18,51.453941345214844,51.453941345214844,0.5556092262268066,0.39291834831237793
dual,Donald Trump,8,19,49.85540008544922,49.85540008544922,0.553392231464386,0.35956907272338867
dual,Donald Trump,9,0,61.39207458496094,61.39208221435547,0.5224010348320007,0.47156327962875366
dual,Donald Trump,9,1,52.556175231933594,52.55617904663086,0.5283209085464478,0.3946263790130615
dual,Donald Trump,9,2,49.68403244018555,49.68403244018555,0.5266071557998657,0.3612820506095886
dual,Donald Trump,9,3,48.52001953125,48.52001953125,0.5290940403938293,0.33466291427612305
dual,Donald Trump,9,4,62.16096115112305,62.16096496582031,0.5294585824012756,0.4787232279777527
dual,Donald Trump,9,5,54.56620788574219,54.56621551513672,0.5481891632080078,0.38802504539489746
dual,Donald Trump,9,6,51.96905517578125,51.96906280517578,0.5479425191879272,0.3570968508720398
dual,Donald Trump,9,7,51.368408203125,51.368408203125,0.5555728673934937,0.33699938654899597
dual,Donald Trump,9,8,61.89336395263672,61.893367767333984,0.530727744102478,0.480680912733078
dual,Donald Trump,9,9,52.88524627685547,52.88524627685547,0.5457617044448853,0.40547335147857666
dual,Donald Trump,9,10,49.2592887878418,49.2592887878418,0.5399672389030457,0.3610806465148926
dual,Donald Trump,9,11,48.681861877441406,48.68186569213867,0.550290048122406,0.33332523703575134
dual,Donald Trump,9,12,61.6460075378418,61.646018981933594,0.5257176160812378,0.4761377274990082
dual,Donald Trump,9,13,52.409576416015625,52.40957260131836,0.533481240272522,0.3882608115673065
dual,Donald Trump,9,14,49.480194091796875,49.480194091796875,0.5287338495254517,0.34797951579093933
dual,Donald Trump,9,15,47.980735778808594,47.980743408203125,0.5271292924880981,0.3224066495895386
dual,Donald Trump,9,16,63.148155212402344,63.148155212402344,0.5365179777145386,0.48359355330467224
dual,Donald Trump,9,17,55.62422180175781,55.624229431152344,0.5582243204116821,0.4023789167404175
dual,Donald Trump,9,18,52.98741912841797,52.98741912841797,0.5627714991569519,0.3703792691230774
dual,Donald Trump,9,19,52.12078094482422,52.12078094482422,0.5717132091522217,0.33840084075927734
dual,Donald Trump,10,0,83.01954650878906,83.01954650878906,0.552889347076416,0.4753170907497406
dual,Donald Trump,10,1,80.67970275878906,80.67970275878906,0.6046819686889648,0.5046162605285645
dual,Donald Trump,10,2,74.0394515991211,74.0394515991211,0.594414472579956,0.4898892343044281
dual,Donald Trump,10,3,68.35231018066406,68.35231018066406,0.5847920179367065,0.4633159041404724
