kind,label,block_index,measurement_index,coeff_norm_mean,proj_norm_mean,relative_proj_mean,max_coeff_mean
dual,goldfish,14,18,35.15995788574219,35.15995788574219,0.4040413796901703,0.26098117232322693
dual,goldfish,14,19,34.252498626708984,34.252498626708984,0.45577049255371094,0.2738787829875946
dual,goldfish,15,0,49.02702331542969,49.02702713012695,0.41516563296318054,0.3768191933631897
dual,goldfish,15,1,34.735595703125,34.735599517822266,0.39395979046821594,0.3015246093273163
dual,goldfish,15,2,28.951444625854492,28.951446533203125,0.38413938879966736,0.2783682942390442
dual,goldfish,15,3,28.181293487548828,28.181293487548828,0.42237168550491333,0.2654794752597809
dual,goldfish,15,4,48.769649505615234,48.7696533203125,0.4139862060546875,0.3765115439891815
dual,goldfish,15,5,33.7242317199707,33.72423553466797,0.37753477692604065,0.2913333773612976
dual,goldfish,15,6,27.747650146484375,27.747650146484375,0.3710915148258209,0.2700107991695404
dual,goldfish,15,7,26.48065185546875,26.480655670166016,0.4090660512447357,0.24518127739429474
dual,goldfish,15,8,48.70537567138672,48.705379486083984,0.41122037172317505,0.3723892569541931
dual,goldfish,15,9,33.87650680541992,33.87651443481445,0.3886450231075287,0.30421194434165955
dual,goldfish,15,10,28.93783950805664,28.937841415405273,0.385867178440094,0.28039923310279846
dual,goldfish,15,11,27.23211669921875,27.23211669921875,0.4187925457954407,0.26589861512184143
dual,goldfish,15,12,47.820472717285156,47.82047653198242,0.40848860144615173,0.37344983220100403
dual,goldfish,15,13,33.051570892333984,33.051570892333984,0.37217602133750916,0.28836533427238464
dual,goldfish,15,14,27.29180335998535,27.29180335998535,0.37196823954582214,0.27287179231643677
dual,goldfish,15,15,25.636938095092773,25.63694190979004,0.3999323546886444,0.2653749883174896
dual,goldfish,15,16,48.28159713745117,48.28160095214844,0.4124385416507721,0.3706199526786804
dual,goldfish,15,17,30.173858642578125,30.17386245727539,0.36569303274154663,0.28237268328666687
dual,goldfish,15,18,26.61579704284668,26.61579704284668,0.3770619332790375,0.2570912539958954
dual,goldfish,15,19,27.566984176635742,27.566986083984375,0.4317697584629059,0.25206124782562256
dual,goldfish,16,0,70.52643585205078,70.52643585205078,0.4590206742286682,0.40980276465415955
dual,goldfish,16,1,63.45485305786133,63.45486068725586,0.4842948019504547,0.28085455298423767
dual,goldfish,16,2,55.70634078979492,55.706336975097656,0.4696032702922821,0.286649614572525
dual,goldfish,16,3,49.85654830932617,49.85654830932617,0.4650091826915741,0.29299092292785645
dual,goldfish,16,4,70.46687316894531,70.46687316894531,0.4582931101322174,0.4126047194004059
dual,goldfish,16,5,62.46290969848633,62.46290969848633,0.46660494804382324,0.2998507618904114
dual,goldfish,16,6,52.273841857910156,52.273841857910156,0.44125500321388245,0.27847424149513245
dual,goldfish,16,7,47.553565979003906,47.553565979003906,0.44452252984046936,0.2805079519748688
dual,goldfish,16,8,70.86156463623047,70.86156463623047,0.45909667015075684,0.40500107407569885
dual,goldfish,16,9,62.762184143066406,62.762184143066406,0.48323559761047363,0.2948428988456726
dual,goldfish,16,10,55.58990478515625,55.58990478515625,0.4745100140571594,0.3012199401855469
dual,goldfish,16,11,49.737571716308594,49.737571716308594,0.4758586883544922,0.3187563121318817
dual,goldfish,16,12,68.84477996826172,68.84477996826172,0.4525601863861084,0.40279078483581543
dual,goldfish,16,13,63.73102951049805,63.73102951049805,0.4818524420261383,0.2824297845363617
dual,goldfish,16,14,53.3801383972168,53.3801383972168,0.4710753560066223,0.2948751449584961
dual,goldfish,16,15,45.421077728271484,45.421077728271484,0.4511755108833313,0.29707714915275574
dual,goldfish,16,16,70.73180389404297,70.73180389404297,0.45527535676956177,0.41027742624282837
dual,goldfish,16,17,57.78322982788086,57.78322982788086,0.45413675904273987,0.28349587321281433
dual,goldfish,16,18,49.784698486328125,49.784698486328125,0.44101378321647644,0.2674228847026825
dual,goldfish,16,19,46.04059982299805,46.04059600830078,0.4430980682373047,0.26133912801742554
dual,goldfish,17,0,82.42359161376953,82.42359161376953,0.47721147537231445,0.4413290023803711
dual,goldfish,17,1,67.96441650390625,67.96442413330078,0.4584493637084961,0.341095507144928
dual,goldfish,17,2,57.86623764038086,57.866241455078125,0.43399834632873535,0.29753145575523376
dual,goldfish,17,3,54.258705139160156,54.258705139160156,0.44086208939552307,0.27566418051719666
dual,goldfish,17,4,82.23165130615234,82.23165893554688,0.4751487374305725,0.4405798614025116
dual,goldfish,17,5,71.57344818115234,71.57344818115234,0.44538289308547974,0.3404480516910553
dual,goldfish,17,6,62.706459045410156,62.706459045410156,0.4234398305416107,0.30390867590904236
dual,goldfish,17,7,57.77120590209961,57.77120590209961,0.4373513162136078,0.2693839967250824
dual,goldfish,17,8,81.90577697753906,81.90577697753906,0.4773833751678467,0.4415454864501953
dual,goldfish,17,9,70.03780364990234,70.03780364990234,0.4521600306034088,0.33280664682388306
dual,goldfish,17,10,61.483943939208984,61.48394775390625,0.43584901094436646,0.28900203108787537
dual,goldfish,17,11,55.66544723510742,55.66544723510742,0.4429824948310852,0.2751722037792206
dual,goldfish,17,12,79.74176025390625,79.74176788330078,0.4602620601654053,0.42048850655555725
dual,goldfish,17,13,67.54291534423828,67.54292297363281,0.45301389694213867,0.33836668729782104
dual,goldfish,17,14,52.71035385131836,52.71035385131836,0.41433268785476685,0.28597208857536316
dual,goldfish,17,15,47.76632308959961,47.76632308959961,0.4144778251647949,0.2779742181301117
dual,goldfish,17,16,80.65412902832031,80.65413665771484,0.46905872225761414,0.4375908076763153
dual,goldfish,17,17,65.59246826171875,65.59246826171875,0.4274548590183258,0.3194166421890259
dual,goldfish,17,18,61.15458297729492,61.15459060668945,0.42162734270095825,0.2837163507938385
dual,goldfish,17,19,61.1252555847168,61.1252555847168,0.45829930901527405,0.2736063301563263
dual,goldfish,18,0,91.94852447509766,91.94853973388672,0.49747180938720703,0.42858314514160156
dual,goldfish,18,1,88.24864959716797,88.24864959716797,0.5065380334854126,0.3356512188911438
dual,goldfish,18,2,77.32799530029297,77.32799530029297,0.47860851883888245,0.32579073309898376
dual,goldfish,18,3,63.821258544921875,63.821266174316406,0.4575231671333313,0.310612291097641
dual,goldfish,18,4,92.66606903076172,92.66606903076172,0.49997788667678833,0.4369334876537323
dual,goldfish,18,5,79.55191802978516,79.55191802978516,0.4775068461894989,0.3339809477329254
dual,goldfish,18,6,77.08551788330078,77.08551788330078,0.4622522294521332,0.31047651171684265
dual,goldfish,18,7,69.87803649902344,69.87804412841797,0.45350489020347595,0.30154886841773987
dual,goldfish,18,8,92.4634017944336,92.4634017944336,0.4978178143501282,0.429380863904953
dual,goldfish,18,9,80.93438720703125,80.93438720703125,0.49189090728759766,0.32436877489089966
dual,goldfish,18,10,76.06026458740234,76.06026458740234,0.4718470275402069,0.3082559406757355
dual,goldfish,18,11,63.64784622192383,63.64784622192383,0.4530148506164551,0.29815244674682617
dual,goldfish,18,12,90.11800384521484,90.11800384521484,0.48495492339134216,0.41911131143569946
dual,goldfish,18,13,79.63055419921875,79.63055419921875,0.47648975253105164,0.313297301530838
dual,goldfish,18,14,69.8529281616211,69.8529281616211,0.4540266692638397,0.3085762560367584
dual,goldfish,18,15,58.06978988647461,58.06978988647461,0.43071842193603516,0.3010397255420685
dual,goldfish,18,16,91.28338623046875,91.28339385986328,0.4978392720222473,0.4280893802642822
dual,goldfish,18,17,73.94050598144531,73.94050598144531,0.46683382987976074,0.3255983293056488
dual,goldfish,18,18,71.1959457397461,71.1959457397461,0.4415901303291321,0.3119991421699524
dual,goldfish,18,19,65.50021362304688,65.50021362304688,0.4466334879398346,0.29989758133888245
single,goldfish,0,0,54.95573806762695,54.95573806762695,0.501640796661377,0.4538624882698059
single,goldfish,0,1,45.57621383666992,45.57621765136719,0.49836254119873047,0.36205682158470154
single,goldfish,0,2,38.748291015625,38.748291015625,0.48837190866470337,0.328892320394516
single,goldfish,0,3,32.600704193115234,32.600704193115234,0.4847799241542816,0.330281525850296
single,goldfish,0,4,54.033546447753906,54.033546447753906,0.5029916763305664,0.4549955427646637
single,goldfish,0,5,40.274044036865234,40.274044036865234,0.47038212418556213,0.35032835602760315
single,goldfish,0,6,36.399295806884766,36.399295806884766,0.47970134019851685,0.3304297924041748
single,goldfish,0,7,33.2132568359375,33.2132568359375,0.4870319068431854,0.3297986686229706
single,goldfish,0,8,55.604164123535156,55.604164123535156,0.501981794834137,0.4531104266643524
single,goldfish,0,9,42.139686584472656,42.13969039916992,0.4862428605556488,0.36528077721595764
single,goldfish,0,10,38.426597595214844,38.426597595214844,0.49674567580223083,0.341972678899765
single,goldfish,0,11,32.94967269897461,32.94967269897461,0.4924648404121399,0.3410053253173828
single,goldfish,0,12,55.9505500793457,55.9505615234375,0.4981348216533661,0.4455592632293701
single,goldfish,0,13,41.94382858276367,41.94382858276367,0.4696899354457855,0.3478643298149109
single,goldfish,0,14,34.67830276489258,34.67830276489258,0.4628365635871887,0.3191560208797455
single,goldfish,0,15,30.427936553955078,30.427936553955078,0.4657711982727051,0.32057398557662964
single,goldfish,0,16,54.3486328125,54.3486328125,0.5027084350585938,0.4527709186077118
single,goldfish,0,17,39.266639709472656,39.266639709472656,0.46840324997901917,0.34665200114250183
single,goldfish,0,18,36.90360641479492,36.90361404418945,0.4833391606807709,0.31986379623413086
single,goldfish,0,19,34.18350601196289,34.18350601196289,0.48368731141090393,0.31833797693252563
single,goldfish,1,0,48.90562438964844,48.9056282043457,0.45795121788978577,0.404750257730484
single,goldfish,1,1,42.76828384399414,42.76828384399414,0.48655834794044495,0.3143105208873749
single,goldfish,1,2,36.93705368041992,36.93705368041992,0.4824485778808594,0.29155611991882324
single,goldfish,1,3,31.218732833862305,31.218734741210938,0.4749215543270111,0.3024846017360687
single,goldfish,1,4,48.20746994018555,48.20746994018555,0.4608616828918457,0.41219839453697205
single,goldfish,1,5,38.667354583740234,38.667354583740234,0.4685353934764862,0.30890318751335144
single,goldfish,1,6,34.3194694519043,34.3194694519043,0.4767153263092041,0.29221615195274353
single,goldfish,1,7,30.690839767456055,30.690845489501953,0.47348418831825256,0.3113941252231598
single,goldfish,1,8,49.5566520690918,49.5566520690918,0.4609147608280182,0.40716859698295593
single,goldfish,1,9,39.4691162109375,39.4691162109375,0.4749120771884918,0.3180464506149292
single,goldfish,1,10,36.04105758666992,36.04105758666992,0.48566070199012756,0.2988876700401306
single,goldfish,1,11,31.050189971923828,31.050189971923828,0.4815290868282318,0.30715757608413696
single,goldfish,1,12,48.42551803588867,48.42552185058594,0.44442835450172424,0.3913891017436981
single,goldfish,1,13,39.311492919921875,39.311492919921875,0.4587700366973877,0.29856258630752563
single,goldfish,1,14,32.493690490722656,32.493690490722656,0.4511820375919342,0.2766371965408325
single,goldfish,1,15,28.253873825073242,28.253873825073242,0.447470098733902,0.28356337547302246
single,goldfish,1,16,48.75631332397461,48.756317138671875,0.4626033306121826,0.41281476616859436
single,goldfish,1,17,36.71504592895508,36.71504592895508,0.4547603726387024,0.30530664324760437
single,goldfish,1,18,33.846553802490234,33.846553802490234,0.4693267345428467,0.28789761662483215
single,goldfish,1,19,30.657184600830078,30.65718650817871,0.4651887118816376,0.31010115146636963
single,goldfish,2,0,42.857276916503906,42.857276916503906,0.4553593099117279,0.4033125936985016
single,goldfish,2,1,39.726741790771484,39.726741790771484,0.521441638469696,0.3566703796386719
single,goldfish,2,2,34.39030838012695,34.39031219482422,0.5213931202888489,0.35420721769332886
single,goldfish,2,3,29.517383575439453,29.517383575439453,0.5201103687286377,0.3559098243713379
single,goldfish,2,4,42.24176025390625,42.24176025390625,0.4564834535121918,0.405259907245636
single,goldfish,2,5,35.88270568847656,35.88270568847656,0.49818071722984314,0.3395663797855377
single,goldfish,2,6,32.40157699584961,32.40157699584961,0.5155436396598816,0.3454802334308624
single,goldfish,2,7,29.13333511352539,29.133337020874023,0.5233944654464722,0.36443468928337097
single,goldfish,2,8,43.80845260620117,43.80845260620117,0.4608278274536133,0.4057444632053375
single,goldfish,2,9,36.821319580078125,36.821319580078125,0.5038233399391174,0.34814462065696716
single,goldfish,2,10,33.79047775268555,33.79047775268555,0.5249916315078735,0.352959543466568
single,goldfish,2,11,29.297693252563477,29.297693252563477,0.5256890058517456,0.3503416180610657
single,goldfish,2,12,42.43003845214844,42.43003845214844,0.443158358335495,0.39185550808906555
single,goldfish,2,13,36.84246826171875,36.84246826171875,0.48469477891921997,0.33712249994277954
single,goldfish,2,14,30.858606338500977,30.858610153198242,0.48496952652931213,0.33088356256484985
single,goldfish,2,15,27.011457443237305,27.011457443237305,0.4884113371372223,0.33797305822372437
single,goldfish,2,16,42.990150451660156,42.990150451660156,0.46049854159355164,0.40571603178977966
single,goldfish,2,17,34.69359588623047,34.6935920715332,0.4912119507789612,0.3346439003944397
single,goldfish,2,18,32.58747482299805,32.58747482299805,0.5162039399147034,0.34326741099357605
single,goldfish,2,19,28.700204849243164,28.700204849243164,0.5078218579292297,0.34792110323905945
single,goldfish,3,0,36.565853118896484,36.565853118896484,0.4697478413581848,0.42686817049980164
single,goldfish,3,1,33.6472282409668,33.6472282409668,0.5204727053642273,0.38570502400398254
single,goldfish,3,2,28.877355575561523,28.877355575561523,0.5099506378173828,0.3617628216743469
single,goldfish,3,3,24.364017486572266,24.3640193939209,0.4975601136684418,0.35761916637420654
single,goldfish,3,4,35.910682678222656,35.910682678222656,0.47155043482780457,0.4283493161201477
single,goldfish,3,5,30.08261489868164,30.082616806030273,0.49693822860717773,0.36723586916923523
single,goldfish,3,6,26.785099029541016,26.785099029541016,0.5023455023765564,0.3515492379665375
single,goldfish,3,7,23.475814819335938,23.475814819335938,0.494793176651001,0.36382588744163513
single,goldfish,3,8,37.41569900512695,37.41569900512695,0.4755363464355469,0.43204089999198914
single,goldfish,3,9,31.2094783782959,31.2094783782959,0.5056245923042297,0.3851346969604492
single,goldfish,3,10,28.24251365661621,28.242517471313477,0.5134896636009216,0.3703136444091797
single,goldfish,3,11,24.297510147094727,24.297510147094727,0.5043514370918274,0.3658507764339447
single,goldfish,3,12,36.111358642578125,36.111358642578125,0.45621758699417114,0.412178099155426
single,goldfish,3,13,31.5152645111084,31.5152645111084,0.4914376735687256,0.36937808990478516
single,goldfish,3,14,26.407255172729492,26.407257080078125,0.48378992080688477,0.3517560660839081
single,goldfish,3,15,22.537599563598633,22.537601470947266,0.47117358446121216,0.3366764187812805
single,goldfish,3,16,36.71138381958008,36.71138381958008,0.47788459062576294,0.4340982437133789
single,goldfish,3,17,28.362573623657227,28.362573623657227,0.4851616322994232,0.3668069839477539
single,goldfish,3,18,26.2534122467041,26.2534122467041,0.4992743134498596,0.34860900044441223
single,goldfish,3,19,23.236892700195312,23.236892700195312,0.48439571261405945,0.34309321641921997
single,goldfish,4,0,39.26055145263672,39.26055145263672,0.5099233984947205,0.4559411108493805
single,goldfish,4,1,35.99614715576172,35.996150970458984,0.5480640530586243,0.3710165023803711
single,goldfish,4,2,30.45911979675293,30.45911979675293,0.5342381000518799,0.3829321563243866
single,goldfish,4,3,25.486684799194336,25.4866886138916,0.5175351500511169,0.35530194640159607
single,goldfish,4,4,38.4099006652832,38.40990447998047,0.5107312798500061,0.4577235281467438
single,goldfish,4,5,32.05385208129883,32.05385208129883,0.5209881663322449,0.345415323972702
single,goldfish,4,6,28.248703002929688,28.248701095581055,0.5291925668716431,0.3809097409248352
single,goldfish,4,7,24.717506408691406,24.717506408691406,0.522895336151123,0.3597942590713501
single,goldfish,4,8,39.73676681518555,39.73677062988281,0.5107133388519287,0.45313969254493713
single,goldfish,4,9,32.926029205322266,32.926025390625,0.5303537845611572,0.34651556611061096
single,goldfish,4,10,29.611318588256836,29.6113224029541,0.5383269190788269,0.37679171562194824
single,goldfish,4,11,24.780088424682617,24.780088424682617,0.5152519941329956,0.347240686416626
single,goldfish,4,12,38.57364273071289,38.573646545410156,0.4940051734447479,0.4430186450481415
single,goldfish,4,13,33.38638687133789,33.38638687133789,0.5080164074897766,0.3384644687175751
single,goldfish,4,14,27.1513614654541,27.1513614654541,0.49574270844459534,0.3594585657119751
single,goldfish,4,15,23.114604949951172,23.114604949951172,0.48304682970046997,0.343968003988266
single,goldfish,4,16,39.09852981567383,39.09852981567383,0.5127890706062317,0.45786991715431213
single,goldfish,4,17,30.66510581970215,30.66510581970215,0.5123718976974487,0.3373201787471771
single,goldfish,4,18,27.585996627807617,27.585996627807617,0.5170606374740601,0.36476001143455505
single,goldfish,4,19,24.124704360961914,24.124704360961914,0.4946817457675934,0.3142734169960022
single,goldfish,5,0,38.81411361694336,38.81411361694336,0.533355176448822,0.47119179368019104
single,goldfish,5,1,35.7948112487793,35.7948112487793,0.5681204199790955,0.3795525133609772
single,goldfish,5,2,30.382062911987305,30.382062911987305,0.544219970703125,0.37869036197662354
single,goldfish,5,3,25.588157653808594,25.588157653808594,0.5279198884963989,0.35446932911872864
single,goldfish,5,4,37.65598678588867,37.65598678588867,0.5337254405021667,0.4735105633735657
single,goldfish,5,5,32.58304977416992,32.58304977416992,0.5375768542289734,0.3518894910812378
single,goldfish,5,6,28.95183753967285,28.951841354370117,0.5456923842430115,0.3746841251850128
single,goldfish,5,7,24.572919845581055,24.572919845581055,0.5304095149040222,0.3548806607723236
single,goldfish,5,8,39.299381256103516,39.299381256103516,0.5351271629333496,0.46935802698135376
single,goldfish,5,9,32.807281494140625,32.807281494140625,0.5490827560424805,0.35849449038505554
single,goldfish,5,10,29.12774085998535,29.12774085998535,0.549152672290802,0.3735920488834381
single,goldfish,5,11,24.614538192749023,24.614538192749023,0.5313578248023987,0.3447980582714081
single,goldfish,5,12,38.37253952026367,38.37253952026367,0.5210810303688049,0.46193304657936096
single,goldfish,5,13,33.9771842956543,33.97718811035156,0.5308200120925903,0.34862765669822693
single,goldfish,5,14,27.474103927612305,27.474103927612305,0.5102516412734985,0.3492506146430969
single,goldfish,5,15,23.34417724609375,23.34417724609375,0.4923725128173828,0.33010974526405334
single,goldfish,5,16,38.368385314941406,38.368385314941406,0.5357152223587036,0.47134849429130554
single,goldfish,5,17,30.40570068359375,30.40570068359375,0.5201117396354675,0.3398997485637665
single,goldfish,5,18,27.15022087097168,27.150222778320312,0.5204632878303528,0.35796207189559937
single,goldfish,5,19,23.724018096923828,23.724018096923828,0.5020346641540527,0.31835731863975525
single,goldfish,6,0,35.020301818847656,35.02030563354492,0.4977743327617645,0.44512444734573364
single,goldfish,6,1,32.888771057128906,32.888771057128906,0.5164678692817688,0.36988553404808044
single,goldfish,6,2,28.15406608581543,28.154071807861328,0.49521493911743164,0.34296852350234985
single,goldfish,6,3,23.83205223083496,23.83205223083496,0.48300981521606445,0.3316567838191986
single,goldfish,6,4,33.981056213378906,33.98106002807617,0.49737951159477234,0.44431185722351074
single,goldfish,6,5,29.658966064453125,29.658966064453125,0.4901745915412903,0.34842005372047424
single,goldfish,6,6,26.26947021484375,26.26947021484375,0.49275141954421997,0.3391643464565277
single,goldfish,6,7,22.24811553955078,22.24811553955078,0.48233506083488464,0.3297581374645233
single,goldfish,6,8,35.250343322753906,35.25034713745117,0.4958705008029938,0.44202232360839844
single,goldfish,6,9,29.907764434814453,29.907764434814453,0.49649906158447266,0.35794323682785034
single,goldfish,6,10,26.96185874938965,26.96185874938965,0.49710389971733093,0.347004771232605
single,goldfish,6,11,22.836273193359375,22.836273193359375,0.4821304380893707,0.3335031270980835
single,goldfish,6,12,34.80214309692383,34.802146911621094,0.48663684725761414,0.43697625398635864
single,goldfish,6,13,31.039411544799805,31.039411544799805,0.4825471043586731,0.3463265001773834
single,goldfish,6,14,24.85006332397461,24.850065231323242,0.4564453065395355,0.320362389087677
single,goldfish,6,15,21.586624145507812,21.586626052856445,0.44281598925590515,0.3053891658782959
single,goldfish,6,16,34.830360412597656,34.830360412597656,0.5015159845352173,0.447625070810318
single,goldfish,6,17,27.99078941345215,27.99078941345215,0.4848705232143402,0.3521753251552582
single,goldfish,6,18,25.0757999420166,25.075801849365234,0.4804658889770508,0.3369472622871399
single,goldfish,6,19,21.845853805541992,21.845853805541992,0.4641866385936737,0.3147411048412323
single,goldfish,7,0,30.802204132080078,30.802204132080078,0.5186212658882141,0.45141124725341797
single,goldfish,7,1,30.492115020751953,30.492115020751953,0.5651701092720032,0.4304116368293762
single,goldfish,7,2,26.631916046142578,26.631916046142578,0.5530434846878052,0.4330455958843231
single,goldfish,7,3,22.962848663330078,22.962848663330078,0.5407155156135559,0.41828638315200806
single,goldfish,7,4,29.878843307495117,29.87884521484375,0.5163081288337708,0.44974276423454285
single,goldfish,7,5,28.095762252807617,28.095762252807617,0.5447083711624146,0.41697627305984497
single,goldfish,7,6,25.181013107299805,25.181013107299805,0.5561372637748718,0.4320332705974579
single,goldfish,7,7,21.946643829345703,21.946643829345703,0.5425102114677429,0.4294772148132324
single,goldfish,7,8,31.128814697265625,31.12881851196289,0.5166813135147095,0.44993501901626587
single,goldfish,7,9,27.541812896728516,27.541812896728516,0.5404033064842224,0.41821178793907166
single,goldfish,7,10,25.340301513671875,25.340301513671875,0.5526125431060791,0.4309186041355133
single,goldfish,7,11,22.037736892700195,22.037736892700195,0.5433101058006287,0.4263300895690918
single,goldfish,7,12,29.726022720336914,29.72602653503418,0.4973388612270355,0.4343336522579193
single,goldfish,7,13,28.899311065673828,28.899311065673828,0.5288095474243164,0.4090719223022461
single,goldfish,7,14,23.613265991210938,23.61326789855957,0.5105957388877869,0.3893629014492035
single,goldfish,7,15,20.349159240722656,20.34916114807129,0.49323320388793945,0.3778913915157318
single,goldfish,7,16,30.480260848999023,30.480260848999023,0.5180122256278992,0.4500328004360199
single,goldfish,7,17,26.195363998413086,26.19536781311035,0.5339803099632263,0.4127599895000458
single,goldfish,7,18,23.844633102416992,23.844635009765625,0.5467151999473572,0.42694970965385437
single,goldfish,7,19,21.326732635498047,21.326732635498047,0.5133990049362183,0.39126959443092346
single,goldfish,8,0,31.436182022094727,31.436182022094727,0.5317289233207703,0.4655521512031555
single,goldfish,8,1,32.95078659057617,32.95078659057617,0.5859037637710571,0.4257793426513672
single,goldfish,8,2,28.153350830078125,28.153356552124023,0.5611293315887451,0.3829517960548401
single,goldfish,8,3,23.282804489135742,23.282804489135742,0.540752112865448,0.38254839181900024
single,goldfish,8,4,30.727054595947266,30.727054595947266,0.5339822173118591,0.4654138684272766
single,goldfish,8,5,30.590356826782227,30.590356826782227,0.5708145499229431,0.421532541513443
single,goldfish,8,6,26.462156295776367,26.462156295776367,0.56910240650177,0.39418861269950867
single,goldfish,8,7,22.522974014282227,22.522974014282227,0.5544959902763367,0.3916661739349365
single,goldfish,8,8,32.22871017456055,32.22871017456055,0.5365421175956726,0.46786075830459595
single,goldfish,8,9,30.139402389526367,30.139402389526367,0.5646107792854309,0.4262833297252655
single,goldfish,8,10,26.90119743347168,26.901199340820312,0.5650045275688171,0.3959413468837738
single,goldfish,8,11,22.196624755859375,22.196626663208008,0.5474072694778442,0.38467100262641907
single,goldfish,8,12,30.643346786499023,30.643346786499023,0.5156122446060181,0.4568703770637512
single,goldfish,8,13,32.15924835205078,32.15925216674805,0.55502849817276,0.4060693383216858
single,goldfish,8,14,25.369970321655273,25.369970321655273,0.5256670117378235,0.3610898554325104
single,goldfish,8,15,21.52443504333496,21.52443504333496,0.5107889771461487,0.3582959473133087
single,goldfish,8,16,31.81233024597168,31.81233024597168,0.5426991581916809,0.47401341795921326
single,goldfish,8,17,27.168848037719727,27.168848037719727,0.5393487215042114,0.40075358748435974
single,goldfish,8,18,23.828109741210938,23.82811164855957,0.5437116026878357,0.3724782168865204
single,goldfish,8,19,20.798791885375977,20.798791885375977,0.5169970393180847,0.35135790705680847
single,goldfish,9,0,31.284910202026367,31.284912109375,0.49367353320121765,0.4534655511379242
single,goldfish,9,1,30.351041793823242,30.351043701171875,0.5097393989562988,0.39067181944847107
single,goldfish,9,2,25.665494918823242,25.665494918823242,0.4821488857269287,0.36244937777519226
single,goldfish,9,3,22.80689811706543,22.80689811706543,0.5003853440284729,0.35137853026390076
single,goldfish,9,4,30.308237075805664,30.30824089050293,0.4893246591091156,0.4456775188446045
single,goldfish,9,5,28.430532455444336,28.430532455444336,0.488934725522995,0.3719066381454468
single,goldfish,9,6,24.45548439025879,24.45548439025879,0.49428462982177734,0.3667730987071991
single,goldfish,9,7,20.666990280151367,20.666990280151367,0.4793165326118469,0.34570494294166565
single,goldfish,9,8,31.7801513671875,31.7801513671875,0.4911593496799469,0.44779452681541443
single,goldfish,9,9,28.215167999267578,28.21516990661621,0.49948015809059143,0.3905881345272064
single,goldfish,9,10,24.76155662536621,24.76155662536621,0.4898340702056885,0.37347176671028137
single,goldfish,9,11,21.35599136352539,21.355993270874023,0.5030064582824707,0.36999601125717163
single,goldfish,9,12,30.42574119567871,30.425745010375977,0.4790650010108948,0.4427889883518219
single,goldfish,9,13,30.30647087097168,30.306472778320312,0.4836132228374481,0.3747187554836273
single,goldfish,9,14,23.325597763061523,23.325599670410156,0.4520224630832672,0.33185014128685
single,goldfish,9,15,20.182907104492188,20.182907104492188,0.45226427912712097,0.3234270513057709
single,goldfish,9,16,31.257421493530273,31.257421493530273,0.49708065390586853,0.4533003866672516
single,goldfish,9,17,26.1893310546875,26.1893310546875,0.4869050681591034,0.3740938603878021
single,goldfish,9,18,22.439111709594727,22.439111709594727,0.4900425970554352,0.35526007413864136
single,goldfish,9,19,19.9639835357666,19.9639835357666,0.46681123971939087,0.3179151117801666
single,goldfish,10,0,29.409509658813477,29.409509658813477,0.524368405342102,0.4757874011993408
single,goldfish,10,1,28.523197174072266,28.5231990814209,0.5398849844932556,0.37115535140037537
single,goldfish,10,2,25.132673263549805,25.132673263549805,0.5201355814933777,0.37789472937583923
single,goldfish,10,3,22.566843032836914,22.566843032836914,0.5115978121757507,0.37474319338798523
single,goldfish,10,4,28.865976333618164,28.865976333618164,0.5245527029037476,0.47360363602638245
single,goldfish,10,5,26.34429931640625,26.34429931640625,0.5309634208679199,0.386820524930954
single,goldfish,10,6,23.8889217376709,23.8889217376709,0.5343595743179321,0.38884466886520386
single,goldfish,10,7,21.498313903808594,21.49831199645996,0.5154015421867371,0.37372535467147827
single,goldfish,10,8,30.140989303588867,30.140989303588867,0.5290080904960632,0.47556397318840027
single,goldfish,10,9,25.64949607849121,25.649499893188477,0.5226099491119385,0.36871904134750366
single,goldfish,10,10,23.582298278808594,23.582300186157227,0.5164316296577454,0.3624044358730316
single,goldfish,10,11,20.490478515625,20.490476608276367,0.5081592798233032,0.35899490118026733
single,goldfish,10,12,28.1790828704834,28.1790828704834,0.500901460647583,0.4550493359565735
single,goldfish,10,13,28.151456832885742,28.151456832885742,0.5279715657234192,0.3821661174297333
single,goldfish,10,14,22.77447509765625,22.77447509765625,0.49090805649757385,0.3503116965293884
single,goldfish,10,15,20.496540069580078,20.496540069580078,0.4913475215435028,0.36819493770599365
single,goldfish,10,16,29.3868408203125,29.3868408203125,0.5293799638748169,0.4758625030517578
single,goldfish,10,17,24.125795364379883,24.125795364379883,0.505487859249115,0.3719652593135834
single,goldfish,10,18,21.59077262878418,21.59077262878418,0.5097805857658386,0.3607241213321686
single,goldfish,10,19,19.569730758666992,19.569730758666992,0.4814637303352356,0.3392062187194824
single,goldfish,11,0,28.901086807250977,28.901086807250977,0.5055477023124695,0.44321852922439575
single,goldfish,11,1,27.7982234954834,27.7982234954834,0.5166702270507812,0.34042447805404663
single,goldfish,11,2,24.850784301757812,24.850786209106445,0.5010728240013123,0.35428401827812195
single,goldfish,11,3,23.31302261352539,23.313024520874023,0.4940136969089508,0.3607349395751953
single,goldfish,11,4,28.346776962280273,28.346776962280273,0.506872296333313,0.4433326721191406
single,goldfish,11,5,25.001367568969727,25.001367568969727,0.5004702806472778,0.32431456446647644
single,goldfish,11,6,23.77606773376465,23.77606773376465,0.5111009478569031,0.3567756116390228
